time,outside_temperature,outside_humidity,room_temperature,supply_water_temp,return_water_temp_setpoint
2020-11-21 01:00:00,9.912939950069786,83.00919221379242,22.70911389466014,35.59290281877054,30.789514072158706
2020-11-21 02:00:00,13.600661886930187,63.99980678789325,22.72040244467651,35.609905312342185,30.812794673746136
2020-11-21 03:00:00,15.724103100565783,55.96914510778421,22.71608640354235,35.57688646294812,30.777388495964416
2020-11-21 04:00:00,17.492640433754367,46.99792360059827,22.663731722520755,35.6152372031043,30.825330912558062
2020-11-21 05:00:00,18.196541127060854,40.01292598954735,22.70358906650661,35.6319018544694,30.83887263259731
2020-11-21 06:00:00,18.61825962990905,39.989648282702525,22.700538844654364,35.5984872043339,30.811360710838652
2020-11-21 07:00:00,18.0070804744281,39.00252601382668,22.769857131780803,35.625378165361866,30.820658926450875
2020-11-21 08:00:00,17.60725808549625,43.00474985975304,22.793359541108934,36.01033420580997,30.80004115932903
2020-11-21 09:00:00,16.081261330625562,49.00109158921181,22.809114499864766,35.202713990067096,30.82562501150954
2020-11-21 10:00:00,16.50202385073681,50.00401155254167,22.812110845136377,35.18173194057443,30.75659752791349
2020-11-21 11:00:00,15.295024173131395,55.988043341545875,22.733810513535,35.625490036054124,30.37331300208168
2020-11-21 12:00:00,15.702744743623592,56.010596531442516,22.291030995157506,35.61435358871602,30.409453966062717
2020-11-21 13:00:00,15.372398928464767,61.998481240754494,22.59161956857879,35.56493280883436,30.420186274304786
2020-11-21 14:00:00,15.314073831053113,63.968362877020155,22.591637344053158,35.58099586761251,30.387760382779952
2020-11-21 15:00:00,15.606171727962298,65.00789090078293,22.512434626189116,35.656384186876515,30.384603341273525
2020-11-21 16:00:00,14.704531071856799,69.99249512894386,22.48418268272549,35.595223040908266,30.40728328301148
2020-11-21 17:00:00,15.31921948514694,68.98755088859484,22.827429856615034,35.20722507478973,30.832359181496177
2020-11-21 18:00:00,14.921553317657162,70.99750412988959,23.19848156493525,35.77479636634853,30.762794860499145
2020-11-21 19:00:00,14.624595836393805,73.00350005869089,23.200995874563155,35.615000056030695,30.78952506244141
2020-11-21 20:00:00,15.292401274121287,71.0043347367223,23.20037655849357,35.59119934605428,30.81013361934626
2020-11-21 21:00:00,15.519699512884625,70.97968365753125,23.196874572122923,35.19323575466201,30.78455042799873
2020-11-21 22:00:00,14.475932548138989,76.04451122104447,23.295830574104826,35.21399223615675,30.769298485876934
2020-11-21 23:00:00,13.47228874124377,80.03779184619617,23.289299703467208,35.22731979714408,30.77598189007979
2020-11-22 00:00:00,13.209345626485431,81.98422695385132,23.499833862514024,35.18977591225082,31.202647172492224
2020-11-22 01:00:00,13.38611391572652,82.9625464988026,23.310441158540378,35.61348136739212,31.19692999391672
2020-11-22 02:00:00,14.172140815105548,87.02484691865261,23.522250998861455,35.210640091353895,31.185272385367913
2020-11-22 03:00:00,14.799892884060029,88.00738617083066,23.481676351951442,35.19624019543839,31.2386280630367
2020-11-22 04:00:00,14.6881081728326,90.99114864070818,23.486406208452422,35.21696996483645,31.221116122510317
2020-11-22 05:00:00,14.50169256007091,92.98563234525915,23.508346810203808,35.2108994575698,31.2199172391789
2020-11-22 06:00:00,14.51239808616844,93.95840808815373,23.602830582831334,35.39029111826737,31.16312892411582
2020-11-22 07:00:00,14.672671784351207,92.02001574479489,23.619684430086703,34.81149080266879,31.217882201793504
2020-11-22 08:00:00,14.693398271005048,92.00840762238745,23.623832903719006,35.212904898394676,31.166589923425633
2020-11-22 09:00:00,14.308061973998408,95.00659744726374,23.590569351812263,35.99666702150566,31.204798175298617
2020-11-22 10:00:00,14.006350866446796,95.9616465875009,23.68854305296881,35.9907788753722,31.573861380781526
2020-11-22 11:00:00,13.840483856111236,97.0150043024943,23.69087935089633,37.99069974139386,31.589395746238544
2020-11-22 12:00:00,13.721400435181545,96.99780238007268,23.843792219770613,37.5421564433782,31.951889794598696
2020-11-22 13:00:00,13.326528711090843,97.01320741394426,23.999498525816207,37.41356419730894,31.56580409470007
2020-11-22 14:00:00,13.197336963466954,98.0202148482055,24.093683035949134,37.59876961477925,31.587166968086493
2020-11-22 15:00:00,13.106429385221166,97.0027804306506,24.13416924946224,35.17306550842715,31.18995205273061
2020-11-22 16:00:00,12.986159304066087,97.03379835118196,24.08505151885549,35.200587976381506,31.172731608544847
2020-11-22 17:00:00,12.909191676776109,97.00481778386575,24.096648196522185,37.61669554271816,31.96901389266369
2020-11-22 18:00:00,12.894377181456644,98.0295915264114,24.10098837358583,37.19133890279256,31.987830843367583
2020-11-22 19:00:00,12.612678845827295,98.03256707460723,24.028388117339116,37.18813659565791,32.0093668072178
2020-11-22 20:00:00,11.990281350784855,97.0127834271054,23.81683171170847,37.5801663259724,32.01716442644844
2020-11-22 21:00:00,10.065852603779678,96.03954822847986,23.76783028943364,37.96415877991958,32.36280523290782
2020-11-22 22:00:00,9.194572244840442,94.98007141625588,23.808568789674997,37.991133683666305,32.392728987333825
2020-11-22 23:00:00,8.893009687585964,92.02994237747716,23.809854588615746,37.59561547487813,32.42252362340524
2020-11-23 00:00:00,8.701980267938234,87.99951320528241,23.811480710370063,37.623041510266724,32.35507642353444
2020-11-23 01:00:00,8.691000361185942,83.00740016855633,23.811666000346186,37.60179010826268,32.406098037276806
2020-11-23 02:00:00,8.207143466638005,84.01194590387207,23.78445695384991,37.641047780274704,32.39260796412466
2020-11-23 03:00:00,7.490216481154979,78.98532914840284,23.782946704802573,37.593472773708996,32.36936612633632
2020-11-23 04:00:00,7.87529007000568,76.9994174904815,23.784558477081234,37.60202272361553,32.41941711395191
2020-11-23 05:00:00,6.823451747655555,66.01216414535948,23.670867571124237,37.592515506043064,32.4058682244384
2020-11-23 06:00:00,7.619703079076333,36.00316986394939,23.708134651455293,37.59999184520316,32.40976135698963
2020-11-23 07:00:00,7.0026563562841755,37.04559904008764,23.671084646833172,37.59561416028983,32.79381747338546
2020-11-23 08:00:00,5.793619604080139,36.979658012902625,23.618769561683557,37.62497889736298,32.796239409030655
2020-11-23 09:00:00,4.629943836100762,35.0073520276686,23.722383029931397,37.5698010331964,32.392458474438996
2020-11-23 10:00:00,3.668641886480922,37.01743979703155,23.597346464291153,37.579413192741484,32.38669238177431
2020-11-23 11:00:00,2.925053839341992,32.002179879642924,23.50086116451573,37.622105606013875,32.38097704518607
2020-11-23 12:00:00,2.0070576508107507,32.994804899306644,23.720521197590276,37.99199387163948,32.45344837461842
2020-11-23 13:00:00,1.6077331578593188,33.98277079798176,23.71288342687598,38.007936004770286,32.41105721326597
2020-11-23 14:00:00,1.3942942746733924,33.97001025801487,23.806233025861548,37.99389385262947,32.36036367804876
2020-11-23 15:00:00,1.215779176397041,34.96640482094293,23.704673790556104,37.989615672462264,32.42095054899301
2020-11-23 16:00:00,0.9211988633266048,38.97685924524902,23.708412161757657,37.60118620012734,32.43652289084107
2020-11-23 17:00:00,0.7930249435059401,40.0323740561004,23.61109361045051,37.98792503881801,32.35367440808767
2020-11-23 18:00:00,0.39121539757786256,43.997810716984155,23.603707126647944,37.99373046823438,32.40214259019612
2020-11-23 19:00:00,0.07431177392956477,45.004571145201716,23.619663864216868,38.02056122018,32.38963368060222
2020-11-23 20:00:00,-0.30929056675565997,47.978992239009926,23.501461452360527,38.02989127359467,32.382706125359576
2020-11-23 21:00:00,-0.36514056038148257,47.016525968221615,23.514034251002027,37.596911611585824,32.418111659150604
2020-11-23 22:00:00,-1.0171800726005449,51.01498248957436,23.291754973465093,37.596345301504634,32.42606035407172
2020-11-23 23:00:00,-1.6867136547754114,56.97359140366543,23.315081564807222,38.822250179639354,32.77827172899549
2020-11-24 00:00:00,-1.4082132146328443,55.0191594787377,23.298359305019535,38.77488592495629,32.79963286317565
2020-11-24 01:00:00,0.17367521920052764,46.998046993256466,23.21850979557675,38.81931182597959,32.77728838157373
2020-11-24 02:00:00,1.6765946811978574,45.001447317173046,23.210744467894422,38.39502034792081,32.788048616028156
2020-11-24 03:00:00,3.10739964805141,45.98944986814744,23.204263101397327,38.59583417032828,32.807584805488354
2020-11-24 04:00:00,3.6923151602427997,46.03065530369952,23.223428608635206,38.79832659679155,32.78021744758189
2020-11-24 05:00:00,4.729571035154917,43.021851513388796,23.204034127954277,38.794507361101,32.80387364012277
2020-11-24 06:00:00,4.594865627992178,40.00498046535717,23.08920399434004,38.76514089265343,32.79282482993945
2020-11-24 07:00:00,4.908072436813029,38.00942818046767,23.0994523703181,38.79590430550275,32.81040240405977
2020-11-24 08:00:00,5.010567113295083,38.99859455273718,23.096839000445314,38.80830516473774,32.81561578793369
2020-11-24 09:00:00,3.3113712667519275,46.030604941016314,23.09542092646216,38.4032206766681,32.396572627765956
2020-11-24 10:00:00,1.8953603747338976,57.024751650349,23.116401768995363,38.392737923065795,32.40777748375805
2020-11-24 11:00:00,0.6051743296488581,64.00424981289575,23.08301616207225,38.00458336534355,32.42307204839773
2020-11-24 12:00:00,-0.7071540131936388,73.02208118275645,23.08658434852071,37.984088072315394,32.37903096622915
2020-11-24 13:00:00,-1.9176408694328833,81.00411784287762,23.226827849345117,38.004117203581394,32.42649017553314
2020-11-24 14:00:00,-2.726947200906163,85.95791147809865,23.317922879775658,38.39068670869544,32.43024317747807
2020-11-24 15:00:00,-3.108667212988459,89.0093622327765,23.28535224937724,38.03554506342166,32.402771104232336
2020-11-24 16:00:00,-3.223870097029764,91.98803166253718,23.327156306234954,38.013237885152485,32.42270741070263
2020-11-24 17:00:00,-2.2916780189318993,85.98935972259814,23.19298200545139,38.00534757816769,32.39207172720324
2020-11-24 18:00:00,-3.3078183284768468,87.99049127992242,23.22112030487249,38.01935806352737,32.409167658789215
2020-11-24 19:00:00,-2.901668639173098,81.99670592345893,23.27758595011717,38.38092809561599,32.39622236555569
2020-11-24 20:00:00,-3.278534300250862,84.9683717073781,23.310378253024325,38.02089402268209,32.397089839428524
2020-11-24 21:00:00,-2.5902254993524254,82.00295537028634,23.196075725937483,39.44810355469552,32.41876649841203
2020-11-24 22:00:00,-2.9168228665637366,82.00157235634224,23.314483557334505,38.780332382766574,32.390060259158595
2020-11-24 23:00:00,-3.1798516996761297,83.03029337965597,23.490793185962737,37.787588355702496,32.42728495076062
2020-11-25 00:00:00,-1.7971654047199,83.01710822578349,23.31108867718493,37.63893915511616,32.4384687699688
2020-11-25 01:00:00,1.5327623594046893,68.99477796808314,23.31187526039487,37.616169726057514,32.4420873987452
2020-11-25 02:00:00,3.9110179414926853,52.010690219095665,23.260776152685118,37.58410602979634,32.390236036735246
2020-11-25 03:00:00,5.205803921292123,42.000924661414665,23.205415180804042,37.582958691940526,32.4003370008815
2020-11-25 04:00:00,5.869732714696139,37.9880002486513,23.21154682044881,37.64109859629255,32.387506239228955
2020-11-25 05:00:00,6.8969319017906034,36.026065174916674,23.196644180479186,37.6211274258639,32.35491017774757
2020-11-25 06:00:00,6.819095613971551,35.97415545226862,23.18547050515996,37.60066430383469,32.42981978478433
2020-11-25 07:00:00,6.670059391825262,38.004652008342,23.188068572860125,37.554877862832974,32.43972612774185
2020-11-25 08:00:00,6.2005555576124225,39.02364450799186,23.09368367111424,37.63209495637286,32.391509757570184
2020-11-25 09:00:00,4.71750620691198,48.0163373945946,23.187010757841676,37.64672278643754,32.41225979302161
2020-11-25 10:00:00,3.1009104910060423,56.015378433491406,23.500271617759577,37.55355228081429,32.42147885656546
2020-11-25 11:00:00,1.2747945826240255,65.9732929191269,23.606198849025134,36.798253326746014,31.99074378106792
2020-11-25 12:00:00,-0.6083022281435266,79.00043234748227,23.57658695144356,36.77014594373037,31.984535125483863
2020-11-25 13:00:00,-1.2032207930056762,82.02340268513518,23.293100686410547,36.841640413884996,32.00365432177897
2020-11-25 14:00:00,-1.8027992549669358,87.00878248411874,23.320427244029105,36.78831877355083,32.00480858397144
2020-11-25 15:00:00,-2.105405154570948,88.97629938742854,23.1749920325549,36.81946769318812,31.997609309296564
2020-11-25 16:00:00,-1.9360990885636413,89.99761159269343,23.100894083263622,36.772377269621764,32.00583855213551
2020-11-25 17:00:00,-2.1303132217976675,91.99619430898868,22.998031844503327,37.593033018220886,31.987538169732396
2020-11-25 18:00:00,-2.8263182440180596,93.01051795002022,22.80208722205101,37.627165472401884,31.984953376780766
2020-11-25 19:00:00,-3.0261171257896624,92.99624314859348,22.969110507908997,37.61643876003436,31.994993634834348
2020-11-25 20:00:00,-2.45270911268178,94.00684173176138,22.910865662221383,37.38118974562705,31.985651438951326
2020-11-25 21:00:00,-1.5102834224676147,90.99705606072251,22.995498673243453,37.5931486704487,32.3999739609293
2020-11-25 22:00:00,-1.5889221657351285,89.9827606594083,22.98826934828697,37.621659510974794,32.3954739089241
2020-11-25 23:00:00,-1.30810971936966,90.01588763230174,23.111401171418837,37.612085805092164,32.39638503123664
2020-11-26 00:00:00,0.16252394481816793,78.0021664330122,23.10138699119877,37.58769288373936,32.41207452608678
2020-11-26 01:00:00,1.5830864449079367,73.99822358578517,23.110479405449183,37.22560528716645,32.406058454899735
2020-11-26 02:00:00,4.200781895678439,70.0153620206698,22.987388756110956,37.58509454657683,32.43229843464083
2020-11-26 03:00:00,5.0181673307743875,60.99040511435195,23.036084458689505,37.21533311929695,32.4221778304185
2020-11-26 04:00:00,5.192173503230883,53.98141408010317,23.038518346255753,37.206432608067125,32.38735719939813
2020-11-26 05:00:00,4.902333889172398,51.03738558004829,22.98861434158911,37.197188677370484,32.395182694339844
2020-11-26 06:00:00,4.199357869974494,50.97727900598452,22.80037435664377,37.22370459228958,32.37936198397245
2020-11-26 07:00:00,3.9983733715688983,52.025261379067565,22.794075861484167,37.192503317362316,32.385124457600774
2020-11-26 08:00:00,3.081963041876068,52.99013515273639,22.802119572903557,37.23969195623435,32.41155556198871
2020-11-26 09:00:00,2.0162416721795213,55.01177016599989,22.795803812495762,36.82893122973775,32.00057700160014
2020-11-26 10:00:00,1.529553115827395,55.986343492724686,22.675233996443705,36.78750282320819,31.998692516612742
2020-11-26 11:00:00,0.8737255856479714,59.00931502039285,22.694889219770968,37.18610115030767,32.01752255738663
2020-11-26 12:00:00,0.6688779226627704,59.994596936726886,22.79346008369271,37.16929620013418,32.03044092397635
2020-11-26 13:00:00,-0.0266620019038145,62.002298595321,22.808554600286936,37.203757189433375,31.98507768273966
2020-11-26 14:00:00,-0.5943799445972013,62.98547328761441,22.70867001947219,37.229070832300145,31.97870463305133
2020-11-26 15:00:00,-1.1816259706515624,67.00426066273161,22.69311574757989,36.81478857574423,31.983057992251243
2020-11-26 16:00:00,-3.0008451414176096,78.00555377225733,22.579140756307044,36.78961465832326,31.993999609730622
2020-11-26 17:00:00,-4.287890245626732,84.02437615388348,22.453708429871227,37.17674443635002,32.004088816101316
2020-11-26 18:00:00,-4.909927612471175,86.99691824934054,22.197060997968205,37.60077950424574,32.008451900877354
2020-11-26 19:00:00,-5.499567976040757,88.94840965633787,22.192797901531325,37.98110677439167,31.996643270954007
2020-11-26 20:00:00,-5.798116498979524,89.99454391880032,22.290067341043905,37.60418091962694,31.97535892284621
2020-11-26 21:00:00,-5.897550397420622,89.9864038496502,22.183724547815743,37.79074354696094,32.00176007396078
2020-11-26 22:00:00,-5.7959741163645635,89.99600752902133,22.310738303739132,37.80891722233804,32.020876430754484
2020-11-26 23:00:00,-5.995022706806815,91.02520041761886,22.373714849393803,37.96983048835025,32.02783823663601
2020-11-27 00:00:00,-4.19617405248175,92.99935740728029,22.48050016213786,38.42142590065013,32.04744067939403
2020-11-27 01:00:00,0.08211662611500631,70.00788303455212,22.28397320391279,38.391336636621986,32.364382986972906
2020-11-27 02:00:00,2.1329960781048865,56.98966700732187,22.31818985963234,38.402939456218924,32.40361832856901
2020-11-27 03:00:00,3.5863793630226506,45.01470546757339,22.305185071030714,38.59262206684243,32.41511415538317
2020-11-27 04:00:00,4.004331750813726,45.03224771572644,22.218323866104775,38.58586360758826,32.39813007481483
2020-11-27 05:00:00,4.398921700403404,38.99635193393169,22.235086638378696,38.04623180568199,32.36522511127106
2020-11-27 06:00:00,4.75113929640869,40.99893376046299,22.207186296683712,38.41906963063066,32.40847615753527
2020-11-27 07:00:00,4.704061290691302,41.99748948591598,22.06090255825796,37.970700696905055,32.023795949664446
2020-11-27 08:00:00,4.16790017833619,43.97746678898992,22.086161221665844,38.79552600743242,32.022108126886906
2020-11-27 09:00:00,2.908447495870116,50.01118345948894,22.316638243208338,38.18026841005606,32.38841094527958
2020-11-27 10:00:00,1.3024850932148089,57.991767205664125,22.29547482343805,38.00454400220625,31.95757625187366
2020-11-27 11:00:00,-0.3887780493783422,70.01630962922145,22.570623021053944,38.013567728063755,31.99702847542762
2020-11-27 12:00:00,-0.5720700812453398,69.02613604451264,22.597368597185845,37.57152313435492,32.00701259923203
2020-11-27 13:00:00,0.6857739835505916,61.03559317668477,22.818760359830275,37.59229736864086,31.997563613806108
2020-11-27 14:00:00,0.8048504230862,60.99585521166284,22.989276549525073,38.769634614251075,32.41691643058867
2020-11-27 15:00:00,-0.8000905572003063,73.02332872013768,23.015315962531442,38.810054447124045,32.36127926078629
2020-11-27 16:00:00,-1.3908413893954699,78.01947301158704,22.75783001810071,38.79032467678865,32.405349959323246
2020-11-27 17:00:00,-2.5971146193264283,82.97467313773187,22.59205366818744,38.79549502129101,32.38316172597225
2020-11-27 18:00:00,-3.1986479706348026,86.98539284689876,22.311723064603505,38.782859200527696,32.809054778357904
2020-11-27 19:00:00,-3.2190180064714418,87.99216805672714,22.496234571407065,38.409800753671234,32.397896310415305
2020-11-27 20:00:00,-3.1767686860170565,88.99785637504436,22.508255921640618,38.80818173119458,32.789132919714525
2020-11-27 21:00:00,-3.7025479034904873,90.0250459213934,22.525948202919636,39.17249240806343,32.813354446544515
2020-11-27 22:00:00,-4.6228456172746775,89.99001218380519,22.71612404676638,39.19719028963158,32.831722993340605
2020-11-27 23:00:00,-4.84968418553752,92.00166853600567,22.613039621423304,38.792822366589675,32.425512260676875
2020-11-28 00:00:00,-3.296058311940336,94.01125295712392,22.604966232000777,38.79608222202764,32.344497415666304
2020-11-28 01:00:00,0.3903957789986382,81.99246933677385,22.507741085174814,39.2225036041296,32.39175481099403
2020-11-28 02:00:00,4.198917009750493,49.98696731090151,22.516391083764407,39.18609090853421,32.387748667681834
2020-11-28 03:00:00,5.798626315877881,46.99068316467217,22.54623209004135,38.81941543016635,32.41731983428026
2020-11-28 04:00:00,6.413937435542404,44.021912766950486,22.47667766359367,38.82712210506867,32.419673333730394
2020-11-28 05:00:00,7.302813860610127,39.01938821935436,22.314137475415762,38.79006456714482,32.37507038986009
2020-11-28 06:00:00,7.499567833910917,36.98866699562598,22.301753852924517,38.799534721883816,32.3970158306995
2020-11-28 07:00:00,7.199600092131356,39.99271141942089,22.31618767670552,38.59955781215902,32.39158366897563
2020-11-28 08:00:00,6.818052666954784,44.023221648044725,22.29976620445452,38.77403117886943,32.38631880465717
2020-11-28 09:00:00,6.2818546060481495,45.98417874541761,22.282141748141775,38.798261170494655,32.39657117599735
2020-11-28 10:00:00,5.760655718257259,48.990371019221705,22.28895548415015,38.814922265837794,32.38297562079703
2020-11-28 11:00:00,5.283343798332282,55.006230159044975,22.52070237620468,38.40646105246098,32.4303480889743
2020-11-28 12:00:00,5.0920721369417725,57.020216356917764,22.713610337011175,38.79128030603183,32.40144937030935
2020-11-28 13:00:00,4.700771354426107,62.00139541729904,23.02273725794021,38.606384391071686,32.410072699270735
2020-11-28 14:00:00,3.7921742490573966,71.00936156503344,23.006176771691266,38.41783612036036,32.43174176849699
2020-11-28 15:00:00,3.480743093472751,73.98202880960687,22.70619312001115,38.36292047961801,32.380880367358834
2020-11-28 16:00:00,3.5084916288459933,75.99467893026026,22.576618210829537,38.394711766771316,32.41828277395619
2020-11-28 17:00:00,3.500219869170728,77.02801051707134,22.79858723682837,38.39367069648493,32.40318081295244
2020-11-28 18:00:00,3.808463522959828,67.94699624236246,22.590919658986927,38.39856852941916,32.405015872904386
2020-11-28 19:00:00,4.462313076651194,59.94889466231894,22.500891456617552,38.40282050530124,32.40803346896241
2020-11-28 20:00:00,4.114441408010513,66.02035189270438,22.472778052111202,38.77739668938466,32.38458138639598
2020-11-28 21:00:00,4.061991553581022,68.9743128505121,22.322635205540784,38.411607257379174,32.397013296655814
2020-11-28 22:00:00,4.404046643707075,64.00251128388425,22.2125218701234,38.404784113743105,32.39985485451724
2020-11-28 23:00:00,3.923937929630911,72.01175733991484,22.18084125309627,38.78589391110889,32.37662114567757
2020-11-29 00:00:00,3.6906255634548266,76.9947187969485,22.197529162999896,38.99419667319982,32.39085906256949
2020-11-29 01:00:00,4.577559812307585,74.02246790830581,22.09698491754071,39.208390214699435,32.38707323202774
2020-11-29 02:00:00,5.146115550605124,73.95760950808757,22.127853276452086,38.81762131581732,32.384410340012764
2020-11-29 03:00:00,5.1942086172884485,69.97922737344872,22.081382674271428,39.18701453857731,32.41284959074857
2020-11-29 04:00:00,5.422533364310533,73.00842652910107,22.085009335797274,39.186227966060855,32.390975393986466
2020-11-29 05:00:00,5.574604598617888,73.00223974589287,22.085890574058016,38.82033268080555,32.35981666878399
2020-11-29 06:00:00,5.624938127953635,74.99962244627585,22.110199300436555,38.816045709277866,32.393137412373754
2020-11-29 07:00:00,5.881695402750505,77.00066754322695,22.080630414577566,38.81439590490206,32.416139395549514
2020-11-29 08:00:00,5.9284372098436755,79.03331484191493,22.10654705573628,38.78065010170239,32.39309678615862
2020-11-29 09:00:00,5.396410613148532,83.98895929026116,22.129919297844403,38.85352537501117,32.39097995679649
2020-11-29 10:00:00,5.115934385990216,89.96833518911987,22.18212601328909,38.78073881794972,32.39787893530535
2020-11-29 11:00:00,4.920064048689748,91.9816410642516,22.297254613647414,38.75757805930708,32.43722859172275
2020-11-29 12:00:00,4.694009761947969,87.00001275127619,22.558387894069593,38.80435821813478,32.38242771685437
2020-11-29 13:00:00,2.9976173277713087,88.98411792957586,22.497316608638922,38.395141884623484,32.40278410121945
2020-11-29 14:00:00,2.67410809620062,93.03716181324106,22.637008050947742,38.785261156852805,32.383835869562965
2020-11-29 15:00:00,2.6172093830020353,91.98899296705379,22.611719779598,38.80584924581066,32.38024538595156
2020-11-29 16:00:00,2.4970676473114435,94.01282302893686,22.679325991290263,38.79372402461731,32.78565926427685
2020-11-29 17:00:00,2.4059970068307366,93.99178919819536,22.565916562246933,38.371066002896555,32.78185195285111
